hour,fuel_cost,carbon_cost,total_cost,demand,renew_share,competition,high_comp,price
12,263.0916984587732,41.8486081109074,304.94030656968056,1.053666531807961,0.2529045625827805,0.5473584798936203,1,204.24938688118115
13,265.91622950995287,41.890586770043825,307.8068162799967,1.0123837539517007,0.26772404509720854,0.5641669132232666,1,198.80825823197847
14,267.2112809583086,42.023180421780346,309.23446138008893,0.9095086804570496,0.25654593707468887,0.32545719555594205,0,375.47757955734465
15,263.1609780958197,41.970321597836936,305.1312996936566,0.9906614603593986,0.33750894285017713,0.7834997059088368,1,477.15318571799963
16,260.6570814404038,42.103059778235114,302.76014121863886,0.9259803384735181,0.2984293868835855,0.3268302212125554,0,234.3136360255203
17,256.2237688731445,42.33646268222738,298.56023155537184,0.9661716792069691,0.36621728084078675,0.6940226624506153,1,132.64070407776
18,257.04044649039065,42.04321248009723,299.0836589704879,0.85493872566284,0.34061470857865084,0.7856051478584514,1,261.14209830977103
19,257.3011238266279,40.846064574052626,298.1471884006805,0.8417934345845144,0.32307910294759173,0.6259149501935168,1,158.14021990071177
20,258.7981230027858,40.93211436959286,299.73023737237867,0.6216999697217571,0.35915843269449454,0.4052972027896105,0,233.06712693232194
21,258.4604049951502,41.33231132143232,299.7927163165825,0.6162618323838447,0.3372128782261118,0.581451618302918,1,251.02112781709226
22,261.0298166576579,41.68685312833739,302.71666978599524,0.757829718478876,0.31520891909975646,0.21794076095114467,0,103.17419037286976
23,259.8960019340596,42.55860357585109,302.45460550991066,0.502888682058687,0.17327894085778628,0.485145726525671,0,197.76536476393156
0,259.22276927128866,42.20249257791202,301.4252618492007,0.7000048800797096,0.19674937954481225,0.9012947375935902,1,186.37763718238102
1,258.46756690979265,42.08012138821856,300.5476882980112,0.6200510546373328,0.14890038512927423,0.500187588469271,1,436.062002542089
2,259.7977164026011,41.69526970812634,301.49298611072743,0.5299941376490194,0.05,0.9419535372216812,1,270.93167842847066
3,260.05439648692726,42.631971301031605,302.6863677879589,0.5292993671096472,0.12667119383549855,0.4754363734869872,0,287.79556197207205
4,260.343958980645,42.02831390840585,302.37227288905086,0.6241510845406658,0.10513515527602157,0.46366072080838233,0,284.16774983209564
5,261.0800522702817,42.87306194930818,303.9531142195899,0.7429449491733209,0.19912764259253007,0.11935437137771071,0,217.5269103009409
6,261.2476096845381,43.56249092592713,304.8101006104652,0.7542242398620029,0.07606016476431732,0.2556601789661667,0,154.06404169877933
7,261.8773815465269,43.19328178248787,305.0706633290148,0.7700021090311443,0.06356756632117963,0.363307325097771,0,289.91085421674796
8,259.95194068555423,43.00839049012533,302.9603311756796,1.002256971875621,0.09576434361155683,0.13201957241998435,0,166.236510034927
9,257.6197025567627,42.64280888303342,300.2625114397961,1.0039576416302798,0.10716136457847841,0.4675065267214425,0,293.08717347169727
10,258.8591539128277,42.89642557208948,301.7555794849172,1.1795513631498267,0.14035051469935095,0.8751779555365634,1,335.64901665273936
11,258.8913310061483,42.9650072272608,301.8563382334091,0.8957369478766057,0.25258885291561967,0.10585714390548157,0,439.2582051947235
12,259.88202007421387,41.9061632102322,301.78818328444606,1.0063090237985368,0.2871266093157192,0.6934071112682858,1,252.0307293556464
13,261.3197750518151,41.68283924444261,303.0026142962577,0.9886921989174562,0.25174977844345037,0.2868020548156027,0,336.82067019724724
14,261.5658857776865,41.48962397004994,303.05550974773644,1.014450726292191,0.35795350195253867,0.2815209701366955,0,281.61628834340047
15,262.2645743363235,40.470539784095045,302.73511412041853,0.9773487008289506,0.17747652779731934,0.0628506646157485,0,206.38657511388556
16,263.391505484621,41.480419836869736,304.8719253214907,0.9110504181307094,0.3413263096881244,0.8728856763287334,1,281.6782981639961
17,263.05817742866884,41.82806410098249,304.88624152965133,0.962308937467049,0.31642491576998694,0.1893448085793219,0,408.18378293814357
18,262.1958624878368,41.05667804938908,303.25254053722585,0.8646606273800126,0.329766209871495,0.9162180006229657,1,130.5113095667836
19,263.52053695256393,41.28026524406919,304.80080219663313,0.7521256343119517,0.35329987270207514,0.6300066269965136,1,376.5440665369608
20,262.50268983,41.3903902238718,303.8930800538718,0.6926750718969668,0.39194109734031946,0.8322294258291929,1,65.6056939196086
21,262.9720224637336,41.85841413909273,304.83043660282635,0.625204269425247,0.41317344030809916,0.8538337521547794,1,305.99210250095297
22,262.6982993567305,42.19043252986035,304.88873188659085,0.5706621250249898,0.3138714106729332,0.8012023936407953,1,230.7039019663143
23,260.8339793993496,42.348780723655295,303.18276012300487,0.584854653696909,0.3103485069410852,0.7211237841346874,1,381.3706564295949
0,260.00879043510434,42.24339630968144,302.2521867447858,0.45050775238543395,0.2195928102988329,0.7656570199155288,1,288.4343966492752
1,259.24176691962015,42.00066925064159,301.2424361702617,0.5930578948399242,0.20512856908211974,0.38745026558815654,0,256.12215682275666
2,258.20950578317485,41.38645072247846,299.5959565056533,0.5351362688200572,0.20572295634480683,0.9107178742654594,1,182.4024677548232
3,257.8848003202545,42.25758247151543,300.14238279176993,0.4853448054195034,0.05964625461271511,0.7650440995674919,1,447.2276696527866
4,258.5836584214268,41.37083165668694,299.95449007811374,0.5375459762064855,0.17339377957977042,0.07298114137601508,0,254.61956518312118
5,255.65192070855818,42.13440568799225,297.7863263965504,0.7485318633270304,0.05,0.2717384671063891,0,187.2206316691761
6,261.0551752783397,41.92787451220441,302.9830497905441,0.8630188972176117,0.10673541206998782,0.9048523303305934,1,211.26386435276928
7,261.8353087360073,42.70124418570587,304.53655292171317,0.8597085159451734,0.107456689719023,0.369042281214548,0,387.6545859636349
8,261.584173873866,42.82397235639349,304.4081462302595,0.7491884432285456,0.13734950281423164,0.6081783839510878,1,192.55342372867918
9,261.08224910984717,43.513244560914146,304.5954936707613,0.9693674576905827,0.08899765036228956,0.26167883968006195,0,313.57690856413996
10,260.83482487184364,43.22159477358014,304.0564196454238,0.9562720556485755,0.15580919837250864,0.5181854251680785,1,113.77315712801214
11,262.57403743748307,43.56896022847404,306.1429976659571,0.9875151100895847,0.20365558811014756,0.4518845911183004,0,289.3473861585135
12,259.7873131811939,43.54981854312461,303.3371317243185,1.1308289445111621,0.1769800870212525,0.35537267571056863,0,255.4894354529006
13,259.53899322705587,44.03769680934518,303.57669003640103,1.031404060991873,0.24360395736458412,0.7172424268846295,1,372.8373710567702
14,260.0900326587343,44.63815826690453,304.72819092563884,1.0387360169557318,0.26573498742176055,0.0708606171554571,0,287.92703785784516
15,255.77440404398826,45.01799858435646,300.7924026283447,1.0346798058965383,0.31138933177833955,0.8111331248514289,1,156.3463504723161
16,258.0755932676839,44.77551504910548,302.8511083167894,0.8626336215708397,0.3043050007241396,0.31909973979388,0,300.6524384626143
17,257.63300635885565,44.49987696526464,302.1328833241203,0.891954679791482,0.32309498279300725,0.746968699929629,1,184.19091876342816
18,261.7091191986371,44.56553558421287,306.27465478284995,0.7328176368476771,0.32454323923829154,0.2325590114934764,0,128.53630149499827
19,262.4192393763005,45.24133361009186,307.66057298639237,0.7985254767998007,0.350058820538358,0.786417670934123,1,171.0962764842551
20,260.498821320427,44.519061884034556,305.01788320446155,0.7698396162102034,0.3515281956394737,0.5930856881873272,1,276.4099840680325
21,261.65555552153893,44.26463056317747,305.9201860847164,0.6268312502451233,0.3050049140335737,0.8787000833208622,1,217.65526384113429
22,262.84133290556355,44.25707317514782,307.09840608071136,0.48443583332268814,0.2979336837935957,0.6064538409364457,1,209.79972379133625
23,262.4226833858031,43.66390204127875,306.08658542708184,0.7383711741257231,0.2460916809268332,0.5414207768544199,1,204.46394592800505
0,264.417660074032,43.65897253532703,308.0766326093591,0.40632637927995374,0.20697164402322368,0.6439695510797372,1,381.89393840842683
1,262.4043881090316,43.88610060027884,306.2904887093104,0.5818015907257847,0.16558351098313973,0.7388639692658262,1,337.7362235189731
2,261.30744961463955,42.99219410184182,304.29964371648134,0.7377308166866249,0.11279532298776149,0.06885859751157886,0,402.8996265954935
3,259.81912356726957,43.88093983094457,303.7000633982141,0.6910056422221131,0.12442167893280749,0.6145135381555029,1,323.0424025360315
4,258.18051511665294,42.91483956224254,301.0953546788955,0.6809352535342945,0.12924931188931726,0.5040643772644021,1,296.510638896034
5,260.4784933933675,42.70541300248845,303.18390639585596,0.8170696693701588,0.1060707519633996,0.5091312091510143,1,196.56995180136926
6,264.58201017703396,42.77187870893119,307.35388888596515,0.7750626586650529,0.14324379962595968,0.17735488246578174,0,276.05582217918186
7,263.2177205382229,42.58881837532655,305.80653891354945,0.8815485410077067,0.14336980334288923,0.7494037426443011,1,294.3041865880992
8,264.025475996909,42.273504993277186,306.2989809901862,0.8601586582336215,0.05,0.1999370853175645,0,219.2696658083322
9,262.022370138388,42.93615134039645,304.95852147878446,0.9269725750462832,0.2402129151372775,0.06368931790868024,0,117.44610895566151
10,259.1004988223127,43.52662470702038,302.6271235293331,1.070211992593053,0.21242745561896453,0.8864467399613267,1,272.57489074503144
11,258.3941739923783,43.134913318013645,301.5290873103919,1.0869620919646945,0.19755269141202209,0.39217114550691845,0,339.1454659141949
12,257.706621588013,42.24980330627607,299.95642489428906,1.0158826726448045,0.28493836885504326,0.5913821390957212,1,331.01027247611285
13,258.99599222695184,41.44779420336735,300.44378643031916,0.8943483439324278,0.1772164765215149,0.550075778696736,1,329.6973528076411
14,258.9281929272996,40.76425535405945,299.6924482813591,1.167869879886287,0.35730822810612456,0.733240643487006,1,343.33388259500913
15,257.27487797111826,41.45160575672326,298.7264837278415,1.0559961700910132,0.3409572530842094,0.33086075152130473,0,314.93095454433916
16,258.51295409801514,41.934246319139845,300.447200417155,0.8926176449894722,0.3775662593923504,0.34039684191103525,0,320.4450816081834
17,257.2283582668782,41.748826640996214,298.9771849078744,0.9185789260052983,0.3246985257427235,0.5822132195327359,1,114.64108816167808
18,261.05734307335814,42.72895695448382,303.78630002784195,1.0383104167632775,0.33739327188049567,0.5968792802156666,1,127.33111866593845
19,262.53129820702094,43.51976586036702,306.051064067388,0.8402747458428448,0.351177495091828,0.7791025308781601,1,447.8417218224681
20,261.28499105795305,43.64594926426905,304.9309403222221,0.6699188161056552,0.27879743117146016,0.6607123305656728,1,222.1529289505118
21,259.0046202837661,44.01720830732836,303.02182859109445,0.707097133103479,0.3460177454709231,0.2193973099171771,0,270.7782984703598
22,258.99985090143707,43.767394034111746,302.76724493554883,0.5765965443979948,0.2640164642536806,0.5619154166185161,1,223.82102752021495
23,260.2605531065193,44.14828804846608,304.4088411549854,0.5702023687936323,0.2899493120702625,0.5326744827810076,1,331.85265689555627
0,258.89608854750367,44.12093614709717,303.0170246946008,0.6238806298957472,0.26666573133019905,0.6156858331535,1,235.48486216090558
1,260.5722506655587,44.033950963622495,304.6062016291812,0.5135112084867473,0.19309717677413013,0.5059314781247863,1,385.2591367581207
2,262.33648914569585,43.3445961533944,305.6810852990902,0.6231137270200433,0.1559784630795628,0.5139885886890844,1,258.28700320547887
3,261.1228676396604,42.99185288867228,304.11472052833267,0.5113377185796075,0.053312000690111605,0.7475620476424812,1,272.68218901657406
4,262.90266786424985,42.51567616074743,305.4183440249973,0.6139650783265601,0.24414118237403193,0.622141910730155,1,316.0997001427088
5,262.7698397185929,41.974406797444146,304.74424651603704,0.6561269296927557,0.05668176094376646,0.8575378106347662,1,332.84921732889933
6,262.45755063798526,41.92363038886441,304.3811810268497,0.7900029697382809,0.05464549527222403,0.9126466485107475,1,172.86826447943923
7,264.87768943655783,42.81494637123253,307.69263580779034,0.9163242888237354,0.07286212731117153,0.415786488226496,0,340.0670309942707
8,269.1192293591629,42.48682444251704,311.60605380167993,0.9419996000728812,0.14075435813680678,0.1085692390738861,0,184.19265281059634
9,266.3274674477965,42.72886554600973,309.0563329938062,0.9140070586273882,0.16894077401814314,0.30785255210705775,0,214.0579845119648
10,264.5576648813222,42.153249970346636,306.7109148516688,1.0356044782845668,0.12061965909204915,0.6805988612919743,1,391.89171352390593
11,266.577780001453,41.708592761072246,308.2863727625252,0.9633658306115604,0.24401624085123608,0.8105945180057238,1,198.83846003441437
12,268.8036545603467,42.05025081798511,310.8539053783318,0.9862698019796654,0.23546567076198166,0.08414304805757059,0,40.293404503941474
13,270.2480212222798,42.308459666161625,312.55648088844146,0.909860197441356,0.21640676818515323,0.3071043713962098,0,359.82258423565776
14,271.49545954506794,41.65025575129789,313.14571529636584,0.9530512919635052,0.3336279820826813,0.29807949276913354,0,220.3124103956192
15,270.9481850781709,41.66887578089835,312.6170608590693,1.0566866825932286,0.2956090238743204,0.8161639182399372,1,381.14794864116055
16,273.4576214555771,42.02248979796923,315.48011125354634,0.9958692122118755,0.23605281836421177,0.6022905650424141,1,171.5682393788099
17,272.34251236771087,41.60769317393611,313.950205541647,0.9125208115904913,0.4395478238037903,0.7746460742144639,1,268.44240716146567
18,272.6743683003884,41.80484486844774,314.4792131688361,0.7618772326050746,0.3612712230099573,0.554096921073923,1,288.9373373129985
19,272.2620638919399,41.891020862207895,314.15308475414776,0.7013180840437969,0.39616086576924353,0.18451092222355842,0,105.20090182802323
20,271.67575888546855,42.265289156437674,313.94104804190624,0.7535117713663425,0.40596508314877766,0.8004319060636985,1,354.64449438732856
21,273.47894922257984,41.62289016547454,315.1018393880544,0.6100209265403983,0.29666896616980754,0.7402892960364417,1,215.19599267794632
22,272.6766465384324,41.16323926858568,313.8398858070181,0.6685471045482879,0.2765066407152416,0.40527282981083335,0,304.0281188623847
23,272.3066983620654,41.310882868489415,313.61758123055483,0.4522213558563344,0.3726999561346902,0.7935934711753013,1,185.41844824338455
0,270.9583233060255,42.15272404574151,313.11104735176696,0.5015890503280842,0.24360593057658123,0.5135200310477628,1,161.5828950858634
1,269.7728834555058,42.138515889223484,311.91139934472926,0.44025454263788066,0.2130723641013473,0.28482207371315377,0,518.9757180478721
2,269.08038813053344,42.82920665944798,311.90959478998144,0.5787799714916825,0.1762566887569181,0.6282413352261175,1,332.51165804382015
3,271.080142172799,43.130833373249885,314.21097554604887,0.7632542420643728,0.24460747827891202,0.7729699409799635,1,373.1927160835518
4,270.5789579535455,43.84087910839439,314.4198370619399,0.6381769640505941,0.05,0.13175999008884015,0,212.53912127562762
5,266.24540745893717,43.87819389373149,310.12360135266863,0.7679632838685827,0.09059462940274271,0.495397407049415,0,337.08479561974957
6,268.24693832542226,43.83632298780359,312.0832613132259,0.7746581754966386,0.0723821196496035,0.6448575665432451,1,249.71095983010525
7,266.82186142675,42.860442492717254,309.68230391946724,0.8859681533685536,0.15317928379917453,0.6753701516901849,1,5.333921565288108
8,263.6513308461331,42.32918474464981,305.9805155907829,0.9114016941098966,0.10314356786293233,0.946353595224978,1,332.7362828359061
9,263.32077599169054,41.82615076835874,305.14692676004927,1.1054489805859478,0.15465744301195458,0.38854609866021667,0,412.0409516628847
10,267.59449095296657,41.78320244737313,309.3776934003397,0.9272054221500089,0.18375897101636787,0.7498412834482464,1,217.26156447915326
11,270.5241556153515,40.875757754378114,311.39991336972963,0.9980904385743654,0.17841285637242207,0.07843523447548587,0,228.4081758090644
12,272.058847413274,41.280720107746696,313.3395675210207,1.1124156276811283,0.2587478177659367,0.16048963202090305,0,169.55129023789038
13,269.41803622577584,41.012132542360966,310.4301687681368,0.939106693806656,0.16929319582360117,0.8987679754383977,1,273.29720018057014
14,267.98866169893626,40.83833481115918,308.82699651009546,1.1288371809557496,0.27485716756863227,0.11991928824819134,0,278.5398163087031
15,267.85997249284543,40.201381591270724,308.06135408411615,1.0245819228681003,0.252738270057629,0.14904193451551612,0,329.1322976345017
16,268.50076418360453,39.48734109113524,307.9881052747398,0.9131918148544473,0.3850433280545953,0.17959627225288732,0,243.60099868494
17,269.0322174282004,40.67025092813215,309.70246835633253,0.8710682895867966,0.33475254918193736,0.7965811153213379,1,431.32546684537056
18,269.6240873962625,40.275237926923886,309.89932532318636,0.9919856172192727,0.33689354236164537,0.9397154441099826,1,363.29262737251986
19,268.6255864082245,40.45278004997195,309.07836645819646,0.719953411862296,0.24314289982255294,0.6046909189377943,1,223.01579466911534
20,268.88445062482896,40.5245828927535,309.40903351758243,0.6144415775245866,0.41604814333833884,0.5511322479678522,1,203.7415190999016
21,269.9755309880562,40.712464274460075,310.6879952625163,0.6320132900880011,0.3632011222820045,0.5471297440091897,1,375.0047025439127
22,268.4679018795009,39.86421101471639,308.3321128942173,0.5245209094045615,0.34570656474135203,0.5994998834673456,1,206.5506327503589
23,268.8335314415307,39.305685506954724,308.1392169484854,0.6071059774256997,0.2014368190001402,0.09790774144764719,0,343.48569524050896
0,267.31707836409424,37.91959619467488,305.2366745587691,0.5539498408783419,0.1374413292988937,0.9389682539077866,1,350.4445166488224
1,268.87588269374913,37.88463920379715,306.76052189754625,0.46900801973851225,0.24289114820628943,0.6824868226683775,1,248.55937037708998
2,266.6964700612722,37.44937046227778,304.14584052354996,0.6214931531451624,0.16587418664623327,0.26896563034287563,0,278.0997795303018
3,265.7949958867997,37.559109412633234,303.35410529943294,0.6386772571537109,0.16733206972266523,0.7910772173763555,1,319.5969564594606
4,261.82211161223074,38.19409792021814,300.0162095324489,0.6442341291675119,0.1540921492437284,0.16501350121843134,0,132.94347494993085
5,262.00171832877834,37.268752508505955,299.2704708372843,0.85846804750048,0.06337576160878267,0.1783752269631087,0,296.2315882573015
6,263.3866647637054,37.764974476097045,301.1516392398025,0.8076596222009503,0.062024435386059285,0.21707734145047003,0,153.95547272211658
7,263.1082178737175,37.59686406206561,300.7050819357831,0.8346055548552224,0.19515075400454734,0.42225940851773675,0,275.65033795226566
8,263.75170296766856,37.42981806069973,301.1815210283683,0.8933603656408429,0.12113452010872228,0.18405022851931835,0,206.63863475606937
9,262.74265743138955,36.17839273074959,298.9210501621391,1.025260640417152,0.22491425049698124,0.7551364823331028,1,341.43419191322624
10,260.4658355582059,36.54914968883411,297.01498524704004,1.1308834574835314,0.1383537679341103,0.8687182434142258,1,354.0887706974766
11,259.10534702747617,35.750921916304065,294.85626894378026,1.0933839588712564,0.12828826442934424,0.1428223540226165,0,159.26162915784164
12,257.86612424646034,35.63088686557207,293.4970111120324,1.0689958279084693,0.2320340006056027,0.460979870520576,0,177.0149045928668
13,255.78270865480062,36.49023698301105,292.2729456378117,0.9704960835297333,0.3344299702779703,0.16197159194773147,0,352.6985039471391
14,255.55990799978093,36.1206459289531,291.680553928734,1.0086031701787284,0.3534705835864882,0.11330022327185743,0,189.28471919560258
15,253.75874209546018,36.02545423257825,289.78419632803843,0.9865800191941536,0.35000870359569874,0.11398322103897793,0,99.41544175125296
16,256.07372081128216,35.36224941315715,291.4359702244393,0.997415009613472,0.3713948651892889,0.47648924506275725,0,315.3124895701716
17,254.67362270881685,35.72579554847954,290.39941825729636,0.9627281039779039,0.34276570153382174,0.6097165183504646,1,123.02771556080955
18,255.00536465582178,36.026012642118744,291.03137729794054,0.8309280992198177,0.39002126378422886,0.4481806058118066,0,26.809887066327434
19,256.48284693921124,37.40607711353415,293.8889240527454,0.7495313356707607,0.2713127979179638,0.6654815203378134,1,149.81929352226064
20,257.8940248324326,37.14369801279156,295.03772284522415,0.6370435534579852,0.3086459574697306,0.7874697301814385,1,295.7265716537314
21,259.1995967934082,36.888875559979084,296.08847235338726,0.6443012825880611,0.2712485432394006,0.09552778365892985,0,148.7702192614775
22,258.29698981440225,37.50663435840963,295.80362417281185,0.597940925651066,0.29286106942662704,0.3478060277175729,0,230.404427312099
23,258.73470983831146,38.36856149439876,297.1032713327102,0.5477756839016912,0.23295382026767786,0.383903341904119,0,218.95434602953048
0,259.73787568500217,38.05794461611729,297.7958203011195,0.6054206001668789,0.14093382524405165,0.17851296499781477,0,314.52170079489434
1,258.6403962168002,37.94326502288474,296.58366123968494,0.49705542841456324,0.3025047681651543,0.22573618964122955,0,155.89786846486388
2,258.029263331236,38.515969211654124,296.5452325428901,0.6224046461914692,0.20141194522546585,0.41927300651729693,0,307.5138779659664
3,260.6416862088968,38.782116954311924,299.4238031632087,0.6318093874526431,0.05,0.07166010670835676,0,314.6838349235645
4,261.26956676919497,38.58677331525931,299.85634008445425,0.8738778696552499,0.05,0.07207965557435198,0,247.83951810857866
5,261.5437071728931,38.93522516266143,300.47893233555453,0.763848361197218,0.11890524748204014,0.7237462742591744,1,213.26049055032564
6,261.33084431670227,39.21877570004155,300.5496200167438,0.8273100201354394,0.06962418126699818,0.43363278263393873,0,251.3246474652074
